vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.81,63.92,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,62.4,62.68,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,58.36,58.95,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.62,59.99,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,59.31999999999999,59.82,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,55.76,56.85,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.13999999999999,63.35,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,61.25000000000001,61.41,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,59.019999999999996,59.6,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.27,59.74,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,59.45,59.91,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,59.13,59.45,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,62.13999999999999,62.27,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,63.2,63.35,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,61.63999999999999,61.81,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.78,59.23,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,59.03,59.41,50.0
