vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.2,0.0,44.43,44.63,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.15,0.0,47.46,46.99,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,49.309999999999995,49.44,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,52.96999999999999,53.27,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.2,0.0,38.23,36.95,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.15,0.0,30.009999999999998,32.74,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.35,0.0,44.93,42.62,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.5,0.0,51.76,52.71,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.2,0.0,52.52,52.63,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.15,0.0,52.81,53.19,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,49.57,50.05,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.04,49.79,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.2,0.0,51.33,52.98,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.15,0.0,48.57,48.11,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.35,0.0,53.71,54.02,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.5,0.0,49.1,51.39,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.2,0.0,48.35,48.51,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.15,0.0,47.78,47.93,50.0
